,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0000_KNNBaseline_item_msd,999919,6036,3706,4 user sample,KNNBaseline_item_msd,0.8851758024290646,-5.350669324766244e-05,0.8851531183202288,-7.619080208343121e-05,0.9558484100048508,0.07061910088253853,0.9558484100048508,0.07061910088253853,0.7918025670005372,-0.0003323140936949409,0.7917487193541317,-0.00038616174010042137,0.8491187372826527,0.05698385618842061,0.8491187372826527,0.05698385618842061,0.7833532901055078,0.7833380359573615,0.8046886803257124,0.8046886803257124,0.908210794907894,0.9082041245440997,0.918270318746389,0.918270318746389,30.543675327301024,30.543675327301024,30.543675327301024,30.543675327301024,230.79933824539185,434.0797514438629,437.42107305526736,437.4240779876709,200041.8,199983.8,58.0,58.0
0000_SVD,999919,6036,3706,4 user sample,SVD,0.8734150998477656,-0.0009814547228172987,0.8733831139991128,-0.0010134405714700145,0.9734759116307886,0.09907935706020576,0.9734759116307886,0.09907935706020576,0.7930606225443746,-0.000626248918337291,0.7930266106878755,-0.0006602607748363853,0.8276173662082951,0.033930494745583184,0.8276173662082951,0.033930494745583184,0.7843665070744981,0.7843652760905553,0.7861270709936011,0.7861270709936011,0.9087629202479551,0.9087623533130325,0.9096171697795494,0.9096171697795494,130.6572949886322,130.6572949886322,130.6572949886322,130.6572949886322,29.55227494239807,47.5770480632782,52.00129857063293,52.004380750656125,200041.8,199983.8,58.0,58.0
0001_KNNBaseline_item_msd,999556,6036,3706,4 user sample,KNNBaseline_item_msd,0.8852688280734864,3.95189511741556e-05,0.8853276812259235,9.837210361129944e-05,0.7888704452858507,-0.09635886383646153,0.7888704452858507,-0.09635886383646153,0.7913939674040084,-0.0007409136902237767,0.7913590699644131,-0.0007758111298190595,0.8544070306947755,0.06227214960054339,0.8544070306947755,0.06227214960054339,0.782843435631417,0.782807791032775,0.8343618505004727,0.8343618505004727,0.908321870618391,0.9083109188049411,0.9248299839611958,0.9248299839611958,30.921930408477785,30.921930408477785,30.921930408477785,30.921930408477785,243.8083818435669,448.21896052360535,451.7653090953827,451.7763780593872,200041.8,199911.2,130.6,130.6
0001_SVD,999556,6036,3706,4 user sample,SVD,0.8737234568372033,-0.0006730977333795352,0.8737767767515436,-0.0006197778190392134,0.7868003115805973,-0.08759624298998558,0.7868003115805973,-0.08759624298998558,0.794082889710099,0.0003960182473871088,0.7940474285509159,0.00036055708820403876,0.8577326789043486,0.06404580744163668,0.8577326789043486,0.06404580744163668,0.785943555323227,0.7859164573116584,0.8267681516490484,0.8267681516490484,0.9099862450180473,0.9099816212154019,0.9169503245869992,0.9169503245869992,131.14691705703734,131.14691705703734,131.14691705703734,131.14691705703734,43.5243878364563,78.94454112052918,84.7858510017395,84.79100069999694,200041.8,199911.2,130.6,130.6
0002_KNNBaseline_item_msd,999920,6036,3706,4 user sample,KNNBaseline_item_msd,0.8853149169202631,8.56077979508596e-05,0.8852933462235336,6.40371012213814e-05,0.9534973966142889,0.06826808749197666,0.9534973966142889,0.06826808749197666,0.7915123198012128,-0.000622561293019297,0.7914835911690523,-0.000651289925179821,0.8277843192487089,0.03564943815447674,0.8277843192487089,0.03564943815447674,0.7835046258816657,0.7834941725379555,0.7980888118999852,0.7980888118999852,0.9083435864996432,0.9083461683100469,0.9044530418970975,0.9044530418970975,31.350801181793212,31.350801181793212,31.350801181793212,31.350801181793212,261.00182781219485,472.9718194961548,476.13924527168274,476.14197435379026,200041.8,199984.0,57.8,57.8
0002_SVD,999920,6036,3706,4 user sample,SVD,0.8739058104784349,-0.0004907440921479989,0.8738813276218013,-0.0005152269487815886,0.9517570005051853,0.07736044593460245,0.9517570005051853,0.07736044593460245,0.7935767981839355,-0.00011007327877643469,0.793543285580079,-0.00014358588263285732,0.8354871472656302,0.04180027580291834,0.8354871472656302,0.04180027580291834,0.7847022124708337,0.7846963423598448,0.7929072870840763,0.7929072870840763,0.9094114745713388,0.9094146226258111,0.9046673932506778,0.9046673932506778,130.5406919002533,130.5406919002533,130.5406919002533,130.5406919002533,39.846035194396975,65.45620398521423,70.00872778892517,70.0124536037445,200041.8,199984.0,57.8,57.8
0003_KNNBaseline_item_msd,1000012,6036,3706,4 user sample,KNNBaseline_item_msd,0.88507174872069,-0.000157560401622181,0.8850717859847197,-0.00015752313759254122,0.8816785953400392,-0.0035507137822730073,0.8816785953400392,-0.0035507137822730073,0.7911587908497392,-0.0009760902444929664,0.7911474561939664,-0.0009874249002657098,0.7847741065779351,-0.0073607745162970195,0.7847741065779351,-0.0073607745162970195,0.7833705616510588,0.7833449000353007,0.831898873882213,0.831898873882213,0.9080525445539154,0.9080510376272282,0.9103240257169182,0.9103240257169182,32.27084946632385,32.27084946632385,32.27084946632385,32.27084946632385,245.00133213996887,453.83318934440615,457.28298635482787,457.2853813171387,200041.8,200002.4,39.4,39.4
0003_SVD,1000012,6036,3706,4 user sample,SVD,0.8734765364931618,-0.0009200180774210365,0.8734736224261817,-0.0009229321444012006,0.8852250915137327,0.010828536943149891,0.8852250915137327,0.010828536943149891,0.7926992257151819,-0.0009876457475299638,0.7926857741689344,-0.0010010972937775087,0.7960814372113761,0.002394565748664257,0.7960814372113761,0.002394565748664257,0.7841795894414119,0.7841548556172789,0.8301504556056619,0.8301504556056619,0.9090364463939741,0.9090284270920268,0.9211288228807879,0.9211288228807879,130.61984210014344,130.61984210014344,130.61984210014344,130.61984210014344,42.47500600814819,61.51113300323486,68.03498239517212,68.03755621910095,200041.8,200002.4,39.4,39.4
0004_KNNBaseline_item_msd,999334,6036,3706,4 user sample,KNNBaseline_item_msd,0.8851956405392599,-3.366858305231535e-05,0.8850946376101116,-0.00013467151220059037,0.993650490978504,0.10842118185619176,0.993650490978504,0.10842118185619176,0.7910713284222453,-0.0010635526719868782,0.7911677658785201,-0.0009671152157120222,0.6564951991213543,-0.1356396819728778,0.6564951991213543,-0.1356396819728778,0.7835528437413768,0.7836363012349797,0.6672804778730164,0.6672804778730164,0.9080842400648823,0.9081058503304982,0.8754987625128461,0.8754987625128461,30.174076509475707,30.174076509475707,30.174076509475707,30.174076509475707,241.4258870601654,448.10323119163513,451.4208083152771,451.4268263816833,200041.8,199866.8,175.0,175.0
0004_SVD,999334,6036,3706,4 user sample,SVD,0.8742028672860508,-0.00019368728453206252,0.8740951140531232,-0.00030144051745961686,0.9893606657831601,0.11496411121257721,0.9893606657831601,0.11496411121257721,0.7932046045815591,-0.00048226688115282634,0.7933004136681249,-0.000386457794587014,0.6599915154561052,-0.13369535600660665,0.6599915154561052,-0.13369535600660665,0.7852197231574891,0.7853055266889427,0.6656683489498579,0.6656683489498579,0.9092387135420568,0.9092621606641323,0.8738827964252751,0.8738827964252751,121.41037697792054,121.41037697792054,121.41037697792054,121.41037697792054,55.36212182044983,98.31055798530579,104.1600417137146,104.16665034294128,200041.8,199866.8,175.0,175.0
