,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott,increase_rmse_all,percent_increase_rmse_all,increase_rmse_non-boycott,percent_increase_rmse_non-boycott,increase_rmse_boycott,percent_increase_rmse_boycott,increase_rmse_all-like-boycott,percent_increase_rmse_all-like-boycott,increase_ndcg10_all,percent_increase_ndcg10_all,increase_ndcg10_non-boycott,percent_increase_ndcg10_non-boycott,increase_ndcg10_boycott,percent_increase_ndcg10_boycott,increase_ndcg10_all-like-boycott,percent_increase_ndcg10_all-like-boycott,increase_ndcg5_all,percent_increase_ndcg5_all,increase_ndcg5_non-boycott,percent_increase_ndcg5_non-boycott,increase_ndcg5_boycott,percent_increase_ndcg5_boycott,increase_ndcg5_all-like-boycott,percent_increase_ndcg5_all-like-boycott,increase_ndcgfull_all,percent_increase_ndcgfull_all,increase_ndcgfull_non-boycott,percent_increase_ndcgfull_non-boycott,increase_ndcgfull_boycott,percent_increase_ndcgfull_boycott,increase_ndcgfull_all-like-boycott,percent_increase_ndcgfull_all-like-boycott
0000_KNNBaseline_item_msd,998416,6033,3706,7 user sample,KNNBaseline_item_msd,0.8852708602090076,4.155108669534613e-05,0.8853589864273508,0.00012967730503854472,0.8346822703408344,-0.050547038781477815,0.8346822703408344,-0.050547038781477815,0.7915573242901901,-0.0005775568040420342,0.7915298348499163,-0.0006050462443157878,0.8134221287635018,0.021287247669269704,0.8134221287635018,0.021287247669269704,0.7826708320140129,0.7826900712116253,0.7673344015646948,0.7673344015646948,0.9084586370076112,0.9084769413303668,0.8926986527931121,0.8926986527931121,31.15023832321167,31.15023832321167,31.15023832321167,31.15023832321167,245.2257896900177,459.0024676799773,462.3157690048218,462.32868905067437,200041.8,199683.2,358.6,358.6,-7.014612416500476e-05,-0.007923062827003778,1.7980094178193795e-05,0.0020308665304753213,-0.050658735992338166,-5.721946191349709,-0.050658735992338166,-5.721946191349709,-5.6961412562839264e-05,-0.007195601897491272,-8.445085283659282e-05,-0.010668182012610074,0.0218078430607489,2.7548571892419877,0.0218078430607489,2.7548571892419877,-0.00012547525421413575,-0.016029106556725407,-0.00010623605660176061,-0.013571353826706106,-0.01546190570353223,-1.9752144408410157,-0.01546190570353223,-1.9752144408410157,0.00026049280298201527,0.02868237560759899,0.0002787971257376398,0.030697830370684295,-0.015499491411517075,-1.7066200267443876,-0.015499491411517075,-1.7066200267443876
0000_SVD,998416,6033,3706,7 user sample,SVD,0.8737288707484403,-0.0006676838221425507,0.8737731267058756,-0.00062342786470726,0.8486467357330165,-0.025749818837566333,0.8486467357330165,-0.025749818837566333,0.7933474679619754,-0.0003394035007364682,0.793330490105338,-0.00035638135737392496,0.8043654405715391,0.01067856910882714,0.8043654405715391,0.01067856910882714,0.7849458997575958,0.7849875859032085,0.7517366813801086,0.7517366813801086,0.9094837592008532,0.909507242890358,0.8892637138770827,0.8892637138770827,105.93904027938842,105.93904027938842,105.93904027938842,105.93904027938842,57.29822554588318,79.238521194458,82.86807389259339,82.88136839866637,200041.8,199683.2,358.6,358.6,-0.011612135584732286,-1.311600332715459,-0.011567879627296995,-1.306601585665598,-0.036694270600156065,-4.14464825843018,-0.036694270600156065,-4.14464825843018,0.0017331822592224766,0.21894277181769778,0.0017162044025850198,0.2167980585470947,0.012751154868786196,1.6107787718189548,0.012751154868786196,1.6107787718189548,0.0021495924893687457,0.2746043216364053,0.002191278634981475,0.27992960807754913,-0.031059625888118392,-3.967778795036617,-0.031059625888118392,-3.967778795036617,0.0012856149962240382,0.14155666408567028,0.0013090986857288156,0.14414240923992222,-0.018934430327546492,-2.084834729994814,-0.018934430327546492,-2.084834729994814
0001_KNNBaseline_item_msd,999309,6033,3706,7 user sample,KNNBaseline_item_msd,0.8854498021825593,0.00022049306024707335,0.8853382323827903,0.00010892326047806657,1.0014975000138628,0.1162681908915506,1.0014975000138628,0.1162681908915506,0.7916646843185912,-0.00047019677564097423,0.7916961373452118,-0.00043874374902030944,0.7641948468606661,-0.027940034233566058,0.7641948468606661,-0.027940034233566058,0.7831931770374971,0.7832020276918662,0.7744664125865329,0.7744664125865329,0.9084098279060508,0.9084130666285352,0.9056205500589402,0.9056205500589402,30.01911454200745,30.01911454200745,30.01911454200745,30.01911454200745,252.73525676727292,459.5406105995177,463.893738603592,463.9032386302948,200041.8,199861.8,180.0,180.0,0.00010879584938672249,0.012288581304657237,-2.7739503822843403e-06,-0.0003133199933631498,0.11615649368069025,13.119972174538372,0.11615649368069025,13.119972174538372,5.0398615838220806e-05,0.006366562194298907,8.185164245888554e-05,0.010339838976784258,-0.027419438842086863,-3.463737243921179,-0.027419438842086863,-3.463737243921179,0.00039686976927011397,0.0506989833223786,0.0004057204236391776,0.051829629224369414,-0.008329894681694094,-1.0641203342876573,-0.008329894681694094,-1.0641203342876573,0.00021168370142166104,0.023308096671684663,0.00021492242390597216,0.023664706350418094,-0.0025775941456890328,-0.2838140731884458,-0.0025775941456890328,-0.2838140731884458
0001_SVD,999309,6033,3706,7 user sample,SVD,0.8736538234866993,-0.0007427310838835632,0.8735357419948349,-0.0008608125757479933,0.9959704704622044,0.12157391589162148,0.9959704704622044,0.12157391589162148,0.7940879933028016,0.0004011218400896688,0.7941115757668527,0.0004247043041407661,0.7734946969780747,-0.020192174484637167,0.7734946969780747,-0.020192174484637167,0.7860598811430032,0.7860658004191329,0.7808009098421789,0.7808009098421789,0.909438267322834,0.9094332729090859,0.9137393576422024,0.9137393576422024,115.25620322227478,115.25620322227478,115.25620322227478,115.25620322227478,46.992557859420785,70.51815414428711,73.76389322280883,73.77049107551575,200041.8,199861.8,180.0,180.0,-0.011687182846473299,-1.3200769830913224,-0.011805264338337729,-1.3334143854052047,0.11062946412903185,12.495689608598074,0.11062946412903185,12.495689608598074,0.0024737076000486136,0.3124890043959462,0.002497290064099711,0.3154680390693998,-0.018119588724678226,-2.288941603497292,-0.018119588724678226,-2.288941603497292,0.00326357387477616,0.4169122726402807,0.0032694931509058556,0.41766844331644964,-0.001995397426048151,-0.2549063412181406,-0.001995397426048151,-0.2549063412181406,0.0012401231182047612,0.13654763843311102,0.001235128704456745,0.1359977128711743,0.005541213437573189,0.6101326536431106,0.005541213437573189,0.6101326536431106
0002_KNNBaseline_item_msd,999395,6033,3705,7 user sample,KNNBaseline_item_msd,0.8853940961360559,0.00016478701374367244,0.8853002930289566,7.098390664439513e-05,0.9920731055022556,0.10684379637994336,0.9920731055022556,0.10684379637994336,0.7916411167466526,-0.0004937643475795285,0.7916956804803498,-0.0004392006138823623,0.7466654180891144,-0.04546946300511778,0.7466654180891144,-0.04546946300511778,0.7837841015303424,0.7838363600923578,0.74170596547173,0.74170596547173,0.9085404924254824,0.9085433492364552,0.9060822967114538,0.9060822967114538,33.195528745651245,33.195528745651245,33.195528745651245,33.195528745651245,281.22131357192995,491.4161713600159,494.6380654335022,494.6444395542145,200041.8,199879.0,162.8,162.8,5.3089802883321546e-05,0.005996537210357421,-4.071330421595576e-05,-0.004598601434330771,0.106732099169083,12.055479008154903,0.106732099169083,12.055479008154903,2.6831043899666618e-05,0.003389408754270705,8.139477759683267e-05,0.010282125912441655,-0.04494886761363859,-5.678127394294732,-0.04494886761363859,-5.678127394294732,0.0009877942621153712,0.12618790519880432,0.0010400528241307772,0.13286378774068497,-0.041090341796497065,-5.249174199593836,-0.041090341796497065,-5.249174199593836,0.0003423482208532169,0.03769532266034682,0.0003452050318260014,0.03800988077643793,-0.0021158474931753934,-0.23297201240467022,-0.0021158474931753934,-0.23297201240467022
0002_SVD,999395,6033,3705,7 user sample,SVD,0.8736327373223952,-0.0007638172481876371,0.8735312055939435,-0.0008653489766393685,0.9885226283863962,0.1141260738158133,0.9885226283863962,0.1141260738158133,0.7941693572585098,0.0004824857957979045,0.7942217684523499,0.0005348969896381561,0.7499371117199798,-0.0437497597427321,0.7499371117199798,-0.0437497597427321,0.7858403525915059,0.7858608899612851,0.7715664697568744,0.7715664697568744,0.9096688297104728,0.9096669120586371,0.9113233017158028,0.9113233017158028,111.920276594162,111.920276594162,111.920276594162,111.920276594162,53.868897914886475,73.02177691459657,76.77660012245178,76.78308682441711,200041.8,199879.0,162.8,162.8,-0.011708269010777372,-1.3224586828152973,-0.011809800739229104,-1.333926775643421,0.10318162205322357,11.654449677031465,0.10318162205322357,11.654449677031465,0.0025550715557568493,0.3227672367595783,0.00260748274959699,0.32938803615478035,-0.04167717398277315,-5.264833484627475,-0.04167717398277315,-5.264833484627475,0.0030440453232788434,0.3888681250812025,0.0030645826930580933,0.3914917156102535,-0.011229837511352647,-1.4345797760010022,-0.011229837511352647,-1.4345797760010022,0.0014706855058436163,0.16193443195499982,0.0014687678540079574,0.16172328289596508,0.003125157511173593,0.3441052518237092,0.003125157511173593,0.3441052518237092
0003_KNNBaseline_item_msd,999159,6033,3706,7 user sample,KNNBaseline_item_msd,0.8855292022099327,0.000299893087620462,0.8853061805129411,7.687139062884095e-05,1.0740257288454689,0.18879641972315664,1.0740257288454689,0.18879641972315664,0.7906252659124721,-0.0015096151817601822,0.7906441778280899,-0.0014907032661420905,0.7736389300457641,-0.018495951048468014,0.7736389300457641,-0.018495951048468014,0.782869077530918,0.7829372914248308,0.7229915644380485,0.7229915644380485,0.9082318774840754,0.9082566486782192,0.8868951873631679,0.8868951873631679,30.48518443107605,30.48518443107605,30.48518443107605,30.48518443107605,259.4342010498047,472.5360535144806,475.60925951004026,475.61666650772094,200041.8,199831.8,210.0,210.0,0.00018819587676011107,0.021256880164126156,-3.482582023150993e-05,-0.003933605241639992,0.1886847225122963,21.31209569675012,0.1886847225122963,21.31209569675012,-0.0009890197902808762,-0.12493708212995135,-0.0009701078746630065,-0.12254805050692036,-0.017975355656988823,-2.2707214841418963,-0.017975355656988823,-2.2707214841418963,7.277026269092435e-05,0.009296193915997798,0.00014098415660379615,0.0180103246904418,-0.05980474283017856,-7.6398856605344605,-0.05980474283017856,-7.6398856605344605,3.3733279446224174e-05,0.003714308343557198,5.8504473590015316e-05,0.006441818226930166,-0.02130295684146133,-2.3456287570503433,-0.02130295684146133,-2.3456287570503433
0003_SVD,999159,6033,3706,7 user sample,SVD,0.8740523835320462,-0.00034417103853667813,0.8738196568079621,-0.0005768977626207095,1.0701662357730457,0.19576968120246266,1.0701662357730457,0.19576968120246266,0.7935743854612451,-0.00011248600146673836,0.7936010914785319,-8.577998418002329e-05,0.7693865190981019,-0.024300352364610037,0.7693865190981019,-0.024300352364610037,0.7858595618046651,0.7859321485351098,0.7229302469852531,0.7229302469852531,0.9096809457042274,0.9097086091504152,0.8858532709161118,0.8858532709161118,114.35198550224304,114.35198550224304,114.35198550224304,114.35198550224304,43.07099647521973,64.0181384563446,67.68162779808044,67.69065184593201,200041.8,199831.8,210.0,210.0,-0.011288622801126413,-1.2750592958390843,-0.011521349525210445,-1.3013459720936857,0.18482522943987312,20.87616275737255,0.18482522943987312,20.87616275737255,0.0019600997584922064,0.24760793152591157,0.0019868057757789215,0.2509815463998532,-0.02222776660465109,-2.8079036730518907,-0.02222776660465109,-2.8079036730518907,0.003063254536438076,0.3913220473826845,0.0031358412668828217,0.4005947955766631,-0.05986606028297392,-7.647718790587073,-0.05986606028297392,-7.647718790587073,0.0014828014995982297,0.16326850137937904,0.0015104649457859942,0.16631447172894315,-0.02234487328851742,-2.4603522294230564,-0.02234487328851742,-2.4603522294230564
0004_KNNBaseline_item_msd,998752,6033,3706,7 user sample,KNNBaseline_item_msd,0.8857415016765151,0.0005121925542028727,0.8854904958310256,0.00026118670871333455,1.0435456303470625,0.15831632122475006,1.0435456303470625,0.15831632122475006,0.7915648796658399,-0.0005700014283922528,0.7916595629686977,-0.0004753181255344741,0.6882068430765919,-0.10392803801764028,0.6882068430765919,-0.10392803801764028,0.7828582813746973,0.782900473912116,0.7492434321951154,0.7492434321951154,0.9080673984510292,0.9080811661466556,0.8962113367501241,0.8962113367501241,29.20139956474304,29.20139956474304,29.20139956474304,29.20139956474304,241.72334361076355,443.4905514240265,446.9048689842224,446.91509079933167,200041.8,199750.4,291.4,291.4,0.0004004953433425218,0.045236280763867265,0.0001494894978529837,0.016884962605779003,0.1582046240138899,17.869343324458434,0.1582046240138899,17.869343324458434,-4.940603691305778e-05,-0.006241175507488188,4.5277265944720924e-05,0.005719612033596158,-0.10340744262616108,-13.062857062308,-0.10340744262616108,-13.062857062308,6.197410647024171e-05,0.007917015690392895,0.00010416664388901431,0.013306992243299042,-0.033552875073111665,-4.286284281309811,-0.033552875073111665,-4.286284281309811,-0.0001307457535999479,-0.014396170531096033,-0.00011697805797361571,-0.01288023530108194,-0.011986807454505088,-1.319844962357058,-0.011986807454505088,-1.319844962357058
0004_SVD,998752,6033,3706,7 user sample,SVD,0.8745140786124163,0.00011752404183340559,0.8742452050594071,-0.00015134951117590226,1.04249577917979,0.16809922460920712,1.04249577917979,0.16809922460920712,0.7933303242214322,-0.00035654724127964776,0.7934124314821082,-0.0002744399806037245,0.703750804676901,-0.0899360667858109,0.703750804676901,-0.0899360667858109,0.7849290459361926,0.7849797301348327,0.7454047416820396,0.7454047416820396,0.9092987988835702,0.9093197764787756,0.8912313428637768,0.8912313428637768,116.63661751747131,116.63661751747131,116.63661751747131,116.63661751747131,44.72889499664306,63.41253724098205,67.77295589447021,67.78323903083802,200041.8,199750.4,291.4,291.4,-0.01082692772075633,-1.2229104540857478,-0.011095801273765526,-1.253279944608139,0.15715477284661739,17.75076176551532,0.15715477284661739,17.75076176551532,0.001716038518679297,0.21677710340407633,0.0017981457793552202,0.2271492331342811,-0.08786348102585195,-11.099279360257054,-0.08786348102585195,-11.099279360257054,0.0021327386679655946,0.2724512939270684,0.0021834228666056665,0.2789260560292234,-0.03739156558618739,-4.776666067405845,-0.03739156558618739,-4.776666067405845,0.0011006546789410487,0.12119102928854439,0.0011216322741464113,0.12350083308402936,-0.016966801340852378,-1.868182780279887,-0.016966801340852378,-1.868182780279887
