,num_ratings,num_users,num_movies,name,algo_name,rmse_all,rmse_non-boycott,rmse_boycott,rmse_all-like-boycott,mae_all,mae_non-boycott,mae_boycott,mae_all-like-boycott,prec10t4_all,prec10t4_non-boycott,prec10t4_boycott,prec10t4_all-like-boycott,prec5t4_all,prec5t4_non-boycott,prec5t4_boycott,prec5t4_all-like-boycott,rec10t4_all,rec10t4_non-boycott,rec10t4_boycott,rec10t4_all-like-boycott,rec5t4_all,rec5t4_non-boycott,rec5t4_boycott,rec5t4_all-like-boycott,ndcg10_all,ndcg10_non-boycott,ndcg10_boycott,ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,prec10t4_frac_all,prec10t4_frac_non-boycott,prec10t4_frac_boycott,prec10t4_frac_all-like-boycott,prec5t4_frac_all,prec5t4_frac_non-boycott,prec5t4_frac_boycott,prec5t4_frac_all-like-boycott,rec10t4_frac_all,rec10t4_frac_non-boycott,rec10t4_frac_boycott,rec10t4_frac_all-like-boycott,rec5t4_frac_all,rec5t4_frac_non-boycott,rec5t4_frac_boycott,rec5t4_frac_all-like-boycott,ndcg10_frac_all,ndcg10_frac_non-boycott,ndcg10_frac_boycott,ndcg10_frac_all-like-boycott,ndcg5_frac_all,ndcg5_frac_non-boycott,ndcg5_frac_boycott,ndcg5_frac_all-like-boycott,ndcgfull_frac_all,ndcgfull_frac_non-boycott,ndcgfull_frac_boycott,ndcgfull_frac_all-like-boycott,tailprec10t4_all,tailprec10t4_non-boycott,tailprec10t4_boycott,tailprec10t4_all-like-boycott,tailprec5t4_all,tailprec5t4_non-boycott,tailprec5t4_boycott,tailprec5t4_all-like-boycott,tailrec10t4_all,tailrec10t4_non-boycott,tailrec10t4_boycott,tailrec10t4_all-like-boycott,tailrec5t4_all,tailrec5t4_non-boycott,tailrec5t4_boycott,tailrec5t4_all-like-boycott,tailndcg10_all,tailndcg10_non-boycott,tailndcg10_boycott,tailndcg10_all-like-boycott,tailndcg5_all,tailndcg5_non-boycott,tailndcg5_boycott,tailndcg5_all-like-boycott,tailndcgfull_all,tailndcgfull_non-boycott,tailndcgfull_boycott,tailndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0000_GlobalMean,698779,4228,3653,1812 user sample,GlobalMean,1.1171033564967003,1.1124989968908077,1.1277027555672023,1.1277027555672023,0.9336032190853295,0.9299067390974818,0.9421724526149688,0.9421724526149688,0.6280520740951141,0.629595308992905,0.6244522467614293,0.6244522467614293,0.6285808564722392,0.6300399502073558,0.6251785056561466,0.6251785056561466,0.5711939419476652,0.5744656111933102,0.56356068981356,0.56356068981356,0.3706303853260631,0.37322521928680813,0.36457628799606445,0.36457628799606445,0.5918530187357286,0.5930017878318434,0.5891877202383646,0.5891877202383646,0.5790304325008941,0.5802299544971532,0.576261433835203,0.576261433835203,0.8274449104661894,0.8282754578958818,0.8255079580575865,0.8255079580575865,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.7250585647626655,0.7221405523029543,0.7318609390521633,0.7318609390521633,0.9258191174903683,0.9236546213198938,0.9308672820873458,0.9308672820873458,1.0,1.0,1.0,1.0,0.5931159455760394,0.5944800624489514,0.5899547624191641,0.5899547624191641,0.5929144652213221,0.5939653570546474,0.590479119965491,0.590479119965491,0.6726363287918276,0.6743127988750948,0.6687457582000313,0.6687457582000313,0.4895613775620694,0.492076114687933,0.48372193318165574,0.48372193318165574,0.585669233562917,0.5861541204822533,0.5845129300750804,0.5845129300750804,0.5802160158629452,0.5804068705415463,0.579766684657115,0.579766684657115,0.8322195478400284,0.8332435731384915,0.8298356612240714,0.8298356612240714,0.7584967136383056,0.7584967136383056,0.7584967136383056,0.7584967136383056,33.464726257324216,63.15106492042541,79.10291800498962,92.97193269729614,200041.8,139755.8,60286.0,60286.0
0000_MovieMean,698779,4228,3653,1812 user sample,MovieMean,0.9804304320262457,0.9764684052321062,0.9895489494658047,0.9895489494658047,0.7831743134430108,0.7795477030261881,0.7915815748967856,0.7915815748967856,0.7861566245181749,0.7860396826796998,0.7864308690508082,0.7864308690508082,0.8102020020477031,0.8098840727383028,0.8109444409576598,0.8109444409576598,0.6320634703821874,0.6347976087174756,0.6256845793910248,0.6256845793910248,0.4344847909439705,0.4370306538339405,0.4285440508140502,0.4285440508140502,0.7732854614849145,0.7730891539657118,0.7737387925918396,0.7737387925918396,0.7658039194615556,0.7657373407252921,0.7659538520854144,0.7659538520854144,0.9028725510666573,0.9028067976370396,0.9030263260010487,0.9030263260010487,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.9917794002712986,0.9919482862980935,0.9913859737241848,0.9913859737241848,0.7250585647626655,0.7221405523029543,0.7318609390521633,0.7318609390521633,0.9258191174903683,0.9236546213198938,0.9308672820873458,0.9308672820873458,1.0,1.0,1.0,1.0,0.7432475322692194,0.7437457965349806,0.7420932776492922,0.7420932776492922,0.7624339968285152,0.7624567410894467,0.762384499512226,0.762384499512226,0.7318837170865926,0.7329426127691072,0.7294252507454078,0.7294252507454078,0.5562605625008175,0.5583715214880252,0.5513604052193373,0.5513604052193373,0.7541447149974647,0.7539899996510663,0.7544838223612984,0.7544838223612984,0.7461021606603531,0.7456861465694449,0.7470478835867984,0.7470478835867984,0.8996341617490253,0.8999794648350947,0.8988284570282016,0.8988284570282016,1.884511137008667,1.884511137008667,1.884511137008667,1.884511137008667,40.821203804016115,69.91351881027222,89.9846251964569,104.84095368385314,200041.8,139755.8,60286.0,60286.0
0001_GlobalMean,716026,4228,3677,1812 user sample,GlobalMean,1.1171042604592936,1.1130441946853515,1.1272660605332947,1.1272660605332947,0.9342041255983581,0.9308311057533938,0.9427027551183137,0.9427027551183137,0.629028319242415,0.6297132256520965,0.6274332579786264,0.6274332579786264,0.6290468925182862,0.6293837121918922,0.6282617521138398,0.6282617521138398,0.5715587063408487,0.5679808994816223,0.5798890821256315,0.5798890821256315,0.3705354025951576,0.3660230609744449,0.3810401794986774,0.3810401794986774,0.5917576373483344,0.5921715068290578,0.5907535437567331,0.5907535437567331,0.5780095678117393,0.5773954922153042,0.5794493506990384,0.5794493506990384,0.8270832456910602,0.8275620626959878,0.8259658615858296,0.8259658615858296,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.7239448114985387,0.7301599879261401,0.7094428002158576,0.7094428002158576,0.923971894290155,0.9259858947644888,0.9192723121764657,0.9192723121764657,1.0,1.0,1.0,1.0,0.5931920665596706,0.5924427630638155,0.5949503975571466,0.5949503975571466,0.5942091516161214,0.5934973095869207,0.5958821072787975,0.5958821072787975,0.6728034355084525,0.6705238741889096,0.6781308987335569,0.6781308987335569,0.4900303411671101,0.4863176598439584,0.498704091882217,0.498704091882217,0.5862865972279183,0.5874222482457249,0.5835353678255029,0.5835353678255029,0.5799219851083637,0.5802093330333016,0.5792147215698823,0.5792147215698823,0.831883298637249,0.8318223166432539,0.8320268977870796,0.8320268977870796,0.8268291473388671,0.8268291473388671,0.8268291473388671,0.8268291473388671,43.874638843536374,84.7731704711914,101.25619959831238,114.53938241004944,200041.8,143205.2,56836.6,56836.6
0001_MovieMean,716026,4228,3677,1812 user sample,MovieMean,0.9803149447850045,0.9747325320347701,0.9942388783687989,0.9942388783687989,0.7826842008060779,0.7784746669884202,0.7932905111804296,0.7932905111804296,0.7845753235087456,0.7860140462866811,0.7812224606641703,0.7812224606641703,0.809167346815555,0.8102703966405709,0.8065958029030742,0.8065958029030742,0.6324295706050936,0.6291128306176933,0.64015231282769,0.64015231282769,0.4356318024154014,0.43112930900723,0.44611422353062435,0.44611422353062435,0.7729407069672435,0.771972178780994,0.7752606286288397,0.7752606286288397,0.7658874658916813,0.7639540049267878,0.7704308017063759,0.7704308017063759,0.9024867330738708,0.9021982569162719,0.9031594700799326,0.9031594700799326,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.9918175497436762,0.9911506946681901,0.9933740072329481,0.9933740072329481,0.7239448114985387,0.7301599879261401,0.7094428002158576,0.7094428002158576,0.923971894290155,0.9259858947644888,0.9192723121764657,0.9192723121764657,1.0,1.0,1.0,1.0,0.7425756425345884,0.7413144399068319,0.745524265685838,0.745524265685838,0.7623116318430323,0.760708771582544,0.7660619398048909,0.7660619398048909,0.7320541041389831,0.7303700850046324,0.7359895662350258,0.7359895662350258,0.5573081375990104,0.5536299194932572,0.565902026544995,0.565902026544995,0.7550110641960449,0.7546738576745751,0.7558202047147962,0.7558202047147962,0.7468799490934062,0.7452579421941499,0.7507361457364299,0.7507361457364299,0.8996589629316105,0.8988733076283963,0.9014926210820559,0.9014926210820559,2.260894775390625,2.260894775390625,2.260894775390625,2.260894775390625,58.36258993148804,93.30248513221741,118.18199391365052,125.76885142326356,200041.8,143205.2,56836.6,56836.6
0002_GlobalMean,700218,4228,3644,1812 user sample,GlobalMean,1.1171010636394587,1.1169340467432787,1.117487401241307,1.117487401241307,0.9338260444174813,0.9335310586604229,0.9345145882577863,0.9345145882577863,0.6276620828222808,0.6259060963380902,0.6317630975835391,0.6317630975835391,0.6287863054516623,0.6268504060894173,0.6333053187065243,0.6333053187065243,0.5708889976045594,0.5683575277742247,0.5767980487264166,0.5767980487264166,0.3717516873440063,0.3699992719492851,0.3758419606944205,0.3758419606944205,0.5927193857938649,0.5920290609183073,0.5943424635038659,0.5943424635038659,0.5810569247893906,0.5792310827759695,0.585295785423959,0.585295785423959,0.828063870806222,0.8277101822398952,0.8288895975622081,0.8288895975622081,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.7243084779968114,0.7275356741793338,0.7167784270357423,0.7167784270357423,0.9256344521993187,0.9242978102832125,0.9287544634305224,0.9287544634305224,1.0,1.0,1.0,1.0,0.5917775421366892,0.5914249816748386,0.5926021576675045,0.5926021576675045,0.591959389667988,0.5915438974537963,0.59292445978796,0.59292445978796,0.6728507639697026,0.6710715488760541,0.6769809258344075,0.6769809258344075,0.4894461641372997,0.4870306608589047,0.49505125887514023,0.49505125887514023,0.5864549512042215,0.5865170998569545,0.5863153771624303,0.5863153771624303,0.5793577466263484,0.5786290511974455,0.5810524804439937,0.5810524804439937,0.8323527961894257,0.8323505297680702,0.8323604712198053,0.8323604712198053,1.0068439483642577,1.0068439483642577,1.0068439483642577,1.0068439483642577,43.544853639602664,79.72201118469238,97.72215623855591,113.51005330085755,200041.8,140043.6,59998.2,59998.2
0002_MovieMean,700218,4228,3644,1812 user sample,MovieMean,0.9805278471505385,0.9812942425752395,0.9787322886950939,0.9787322886950939,0.7831248983229505,0.7837412941385614,0.7816861615149718,0.7816861615149718,0.7849825434358849,0.7832806878931976,0.7889557809742918,0.7889557809742918,0.8092853076696278,0.8081908576097778,0.8118411747652436,0.8118411747652436,0.6321051064736901,0.6299662478495992,0.6370978102206151,0.6370978102206151,0.4354695204869614,0.4346181446696408,0.43745775119671826,0.43745775119671826,0.7728622998546559,0.7726669640649264,0.7733242564485303,0.7733242564485303,0.7654851928039944,0.764695808598626,0.7673127802063602,0.7673127802063602,0.9022811691446864,0.901952067247989,0.9030491121978989,0.9030491121978989,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.9919139234010448,0.9921408341981156,0.9913843249170935,0.9913843249170935,0.7243084779968114,0.7275356741793338,0.7167784270357423,0.7167784270357423,0.9256344521993187,0.9242978102832125,0.9287544634305224,0.9287544634305224,1.0,1.0,1.0,1.0,0.7439035103271424,0.7437373629562158,0.7442914223755952,0.7442914223755952,0.7632901904541337,0.7632771355934239,0.7633223235057989,0.7633223235057989,0.7326622226863841,0.7308378413111527,0.7368957017955526,0.7368957017955526,0.5569295621253805,0.5546573504570402,0.5622053318349567,0.5622053318349567,0.7551165603414521,0.7553038861926915,0.754682362380587,0.754682362380587,0.7451761278689135,0.7443488837128127,0.7471160779491608,0.7471160779491608,0.8993670997142257,0.8990000860798448,0.9002246079445694,0.9002246079445694,2.3612003326416016,2.3612003326416016,2.3612003326416016,2.3612003326416016,46.3837703704834,78.58919973373413,101.81254906654358,111.52329258918762,200041.8,140043.6,59998.2,59998.2
0003_GlobalMean,697744,4228,3662,1812 user sample,GlobalMean,1.117106632135874,1.1170380827014514,1.117262294845514,1.117262294845514,0.9333697069537976,0.9335802637592803,0.9328839829096672,0.9328839829096672,0.6280603381046367,0.6293643929063837,0.625008217833825,0.625008217833825,0.6289975432469334,0.6300232491260976,0.6265958072598872,0.6265958072598872,0.5707213873053982,0.5692831110577458,0.5740768815660002,0.5740768815660002,0.37078556394960704,0.36807843053896255,0.37710819479110436,0.37710819479110436,0.5930072522492309,0.5938661712091242,0.590941878551231,0.590941878551231,0.5804132477003815,0.5804556290504908,0.5802881253349035,0.5802881253349035,0.8278903954296816,0.8280465959812078,0.8275249545640472,0.8275249545640472,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.7241336380972554,0.7279880844795605,0.7151350344606365,0.7151350344606365,0.924570034143002,0.9263862751071738,0.9203298266126538,0.9203298266126538,1.0,1.0,1.0,1.0,0.5931861019860605,0.5931598101915826,0.5932427650771226,0.5932427650771226,0.5934698827609983,0.593831143905842,0.5926124255580757,0.5926124255580757,0.6718190596251841,0.6698659055621683,0.6764079951924923,0.6764079951924923,0.48861664438818336,0.48608557551180176,0.4945665666539146,0.4945665666539146,0.5874687094511339,0.5862655035150401,0.5902934585949102,0.5902934585949102,0.5820104313257413,0.5814580137179959,0.5833175023797302,0.5833175023797302,0.8329957582176446,0.8325905406224724,0.8339449677307016,0.8339449677307016,0.9099047660827637,0.9099047660827637,0.9099047660827637,0.9099047660827637,43.09719190597534,84.15441613197326,104.09954118728638,118.44577417373657,200041.8,139548.8,60493.0,60493.0
0003_MovieMean,697744,4228,3662,1812 user sample,MovieMean,0.980693584152513,0.983097032526169,0.9751238293603898,0.9751238293603898,0.7830243250300165,0.7850282480979704,0.7784015574185476,0.7784015574185476,0.7847880597893616,0.7860555167794786,0.7818264083499442,0.7818264083499442,0.8091217834369477,0.811048893060911,0.8046161479626482,0.8046161479626482,0.63177705769834,0.6309773683805886,0.633641719954032,0.633641719954032,0.43498405565709763,0.432916061217621,0.43981491197225403,0.43981491197225403,0.7732148416941509,0.7737937036183542,0.7718333898746326,0.7718333898746326,0.7661045702418628,0.766620981777091,0.764889803098515,0.764889803098515,0.9024105657984169,0.9026625175932388,0.9018222771667574,0.9018222771667574,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.9914494347591297,0.9917628192976526,0.9907172458279139,0.9907172458279139,0.7241336380972554,0.7279880844795605,0.7151350344606365,0.7151350344606365,0.924570034143002,0.9263862751071738,0.9203298266126538,0.9203298266126538,1.0,1.0,1.0,1.0,0.743775896138619,0.7436663772260049,0.7440279363684348,0.7440279363684348,0.7630474514657979,0.7632165512256718,0.7626431750166986,0.7626431750166986,0.7310536862069661,0.730102712431422,0.7332882048110198,0.7332882048110198,0.5557899685171079,0.5541251709597542,0.5596981049097004,0.5596981049097004,0.7548139155235764,0.7544215342956196,0.7557493084963954,0.7557493084963954,0.7465146660391124,0.7463955813705379,0.7467817466081464,0.7467817466081464,0.8994505158047887,0.8994109105256005,0.8995437421126917,0.8995437421126917,2.280983018875122,2.280983018875122,2.280983018875122,2.280983018875122,52.37041449546814,86.04171562194824,104.16781821250916,117.60004057884217,200041.8,139548.8,60493.0,60493.0
0004_GlobalMean,704826,4228,3669,1812 user sample,GlobalMean,1.1171022013973408,1.1171734283392838,1.1169312647428769,1.1169312647428769,0.9340330058637678,0.9335822761747232,0.9351085109456451,0.9351085109456451,0.6263087720643973,0.6258525485116286,0.6273817215226377,0.6273817215226377,0.626377288411671,0.6251901636461892,0.6291542762301254,0.6291542762301254,0.5710892749383776,0.5705030150352678,0.5724541651153958,0.5724541651153958,0.3703549295347068,0.3683999600748741,0.3749085527035656,0.3749085527035656,0.5910929612834833,0.5910065065019593,0.591295092830986,0.591295092830986,0.5785175127082447,0.5771398187578473,0.5817396432450461,0.5817396432450461,0.8267785624184227,0.8266222577289479,0.8271435389604669,0.8271435389604669,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.724735192634903,0.7258044675975165,0.7222402079373748,0.7222402079373748,0.9258884992191891,0.9264196279983883,0.9246493649917173,0.9246493649917173,1.0,1.0,1.0,1.0,0.5882611099757542,0.5885432639836562,0.5876043853398653,0.5876043853398653,0.5884106154576989,0.588214013465796,0.5888662460413359,0.5888662460413359,0.6721597526445725,0.6710547055896604,0.6747328916314882,0.6747328916314882,0.48916043157111827,0.4876737911586587,0.49261141331211844,0.49261141331211844,0.5850163626964308,0.5858432172127886,0.5830557397703471,0.5830557397703471,0.5790301321136112,0.5792797409482457,0.5784445766590253,0.5784445766590253,0.8311049918639316,0.8313230952642764,0.8305948902498465,0.8305948902498465,0.8640461921691894,0.8640461921691894,0.8640461921691894,0.8640461921691894,51.81389961242676,89.21148533821106,107.2805389404297,123.905677652359,200041.8,140965.2,59076.6,59076.6
0004_MovieMean,704826,4228,3669,1812 user sample,MovieMean,0.9803657316965999,0.9809961891604566,0.9788587981352791,0.9788587981352791,0.7828373094101279,0.782676782924842,0.7832203494680327,0.7832203494680327,0.7839596933451022,0.7835674410513928,0.7848781251227234,0.7848781251227234,0.8090560742059649,0.8091863474532062,0.8087567274397811,0.8087567274397811,0.6317557201309935,0.631973990883585,0.6312446849823241,0.6312446849823241,0.4348932715012491,0.4336926053102917,0.43769059351600115,0.43769059351600115,0.7727475604458991,0.7735203206893949,0.7709375680234744,0.7709375680234744,0.7656392742585953,0.7652586477213299,0.766535550966711,0.766535550966711,0.9020464428766534,0.9017871874570179,0.9026514722872439,0.9026514722872439,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.9921448159602562,0.991998127566496,0.9924867369756949,0.9924867369756949,0.724735192634903,0.7258044675975165,0.7222402079373748,0.7222402079373748,0.9258884992191891,0.9264196279983883,0.9246493649917173,0.9246493649917173,1.0,1.0,1.0,1.0,0.7429646249397568,0.7436859405119253,0.7412817765895621,0.7412817765895621,0.7621398685674519,0.7624826501549201,0.7613429910951272,0.7613429910951272,0.7321390554129946,0.731349325739835,0.7339746454640115,0.7339746454640115,0.5562993360491398,0.555148088955041,0.558976635762048,0.558976635762048,0.7548113426097351,0.7563685454791785,0.7511228496736989,0.7511228496736989,0.7462436462429166,0.7472125669889598,0.7439293240343543,0.7439293240343543,0.8993171832714886,0.8992984748383751,0.899360134121839,0.899360134121839,2.2534554481506346,2.2534554481506346,2.2534554481506346,2.2534554481506346,43.64524960517883,82.72604732513427,100.40247693061829,118.81269936561584,200041.8,140965.2,59076.6,59076.6
