,num_ratings,num_users,num_movies,name,algo_name,rmse_all,rmse_non-boycott,rmse_boycott,rmse_all-like-boycott,mae_all,mae_non-boycott,mae_boycott,mae_all-like-boycott,prec10t4_all,prec10t4_non-boycott,prec10t4_boycott,prec10t4_all-like-boycott,prec5t4_all,prec5t4_non-boycott,prec5t4_boycott,prec5t4_all-like-boycott,rec10t4_all,rec10t4_non-boycott,rec10t4_boycott,rec10t4_all-like-boycott,rec5t4_all,rec5t4_non-boycott,rec5t4_boycott,rec5t4_all-like-boycott,ndcg10_all,ndcg10_non-boycott,ndcg10_boycott,ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,prec10t4_frac_all,prec10t4_frac_non-boycott,prec10t4_frac_boycott,prec10t4_frac_all-like-boycott,prec5t4_frac_all,prec5t4_frac_non-boycott,prec5t4_frac_boycott,prec5t4_frac_all-like-boycott,rec10t4_frac_all,rec10t4_frac_non-boycott,rec10t4_frac_boycott,rec10t4_frac_all-like-boycott,rec5t4_frac_all,rec5t4_frac_non-boycott,rec5t4_frac_boycott,rec5t4_frac_all-like-boycott,ndcg10_frac_all,ndcg10_frac_non-boycott,ndcg10_frac_boycott,ndcg10_frac_all-like-boycott,ndcg5_frac_all,ndcg5_frac_non-boycott,ndcg5_frac_boycott,ndcg5_frac_all-like-boycott,ndcgfull_frac_all,ndcgfull_frac_non-boycott,ndcgfull_frac_boycott,ndcgfull_frac_all-like-boycott,tailprec10t4_all,tailprec10t4_non-boycott,tailprec10t4_boycott,tailprec10t4_all-like-boycott,tailprec5t4_all,tailprec5t4_non-boycott,tailprec5t4_boycott,tailprec5t4_all-like-boycott,tailrec10t4_all,tailrec10t4_non-boycott,tailrec10t4_boycott,tailrec10t4_all-like-boycott,tailrec5t4_all,tailrec5t4_non-boycott,tailrec5t4_boycott,tailrec5t4_all-like-boycott,tailndcg10_all,tailndcg10_non-boycott,tailndcg10_boycott,tailndcg10_all-like-boycott,tailndcg5_all,tailndcg5_non-boycott,tailndcg5_boycott,tailndcg5_all-like-boycott,tailndcgfull_all,tailndcgfull_non-boycott,tailndcgfull_boycott,tailndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott
0000_GlobalMean,988252,5980,3704,60 user sample,GlobalMean,1.1171039446592919,1.117183839222077,1.1104094645457752,1.1104094645457752,0.9339457903391353,0.9339830040634816,0.9308712248188014,0.9308712248188014,0.6285902093667093,0.6285275048794363,0.6347637655815622,0.6347637655815622,0.6296255089050264,0.6295727906003583,0.6347881355932202,0.6347881355932202,0.5708880436559011,0.5714380961730023,0.5159136971963613,0.5159136971963613,0.37247223986201383,0.37278501305993467,0.3412449274080965,0.3412449274080965,0.5914639555452272,0.5916113240115305,0.5774244793340559,0.5774244793340559,0.5800867336522961,0.5801188740104996,0.5767442403247778,0.5767442403247778,0.8273822366743653,0.827361290960974,0.8294702400961673,0.8294702400961673,0.9923140191170192,0.9923372423094975,0.99,0.99,0.9923140191170192,0.9923372423094975,0.99,0.99,0.9923140191170192,0.9923372423094975,0.99,0.99,0.9923140191170192,0.9923372423094975,0.99,0.99,0.7233058847383652,0.7230044339885552,0.7533333333333333,0.7533333333333333,0.9244987014020802,0.9244769360722866,0.9266666666666667,0.9266666666666667,1.0,1.0,1.0,1.0,0.5928936805525346,0.5929172388882857,0.5899090051198955,0.5899090051198955,0.5930142662022028,0.5930556505035598,0.5882218181555802,0.5882218181555802,0.6730682488066092,0.6737397260292326,0.6063434645598165,0.6063434645598165,0.4895492443850836,0.4900074626449311,0.4437967964857692,0.4437967964857692,0.5875878846661398,0.5876703598593616,0.5800067064237527,0.5800067064237527,0.5799082559613377,0.5800266400199182,0.5674467939500036,0.5674467939500036,0.8323780252493181,0.83240196031097,0.8299481992572346,0.8299481992572346,1.345214557647705,1.345214557647705,1.345214557647705,1.345214557647705,44.34721622467041,79.31019639968872,91.47180433273316,91.642254447937,200041.8,197650.4,2391.4,2391.4
0000_MovieMean,988252,5980,3704,60 user sample,MovieMean,0.9794773968028221,0.9794586170704106,0.9809678101808246,0.9809678101808246,0.7824364373628351,0.7823816245571281,0.7869675418179776,0.7869675418179776,0.7855053522198459,0.7854242833193537,0.7935547260335396,0.7935547260335396,0.8095614902028453,0.8094318438524958,0.8224472693032014,0.8224472693032014,0.6322349876205824,0.6327744592673528,0.578357860767158,0.578357860767158,0.4355333379193591,0.4359451504677402,0.39445257157370966,0.39445257157370966,0.7732576837762474,0.7732737267097066,0.771361470933125,0.771361470933125,0.7658392226491623,0.7657331143429653,0.7763827512947091,0.7763827512947091,0.9023796227426428,0.9023612330447863,0.9042121171222082,0.9042121171222082,0.9923140191170192,0.9923372423094975,0.99,0.99,0.9923140191170192,0.9923372423094975,0.99,0.99,0.9923140191170192,0.9923372423094975,0.99,0.99,0.9923140191170192,0.9923372423094975,0.99,0.99,0.7233058847383652,0.7230044339885552,0.7533333333333333,0.7533333333333333,0.9244987014020802,0.9244769360722866,0.9266666666666667,0.9266666666666667,1.0,1.0,1.0,1.0,0.7432404937981176,0.7431646481692276,0.7501041321998851,0.7501041321998851,0.7628294685875081,0.7627051883065977,0.7745444148609939,0.7745444148609939,0.7321936400898992,0.7328005141195371,0.6720004662784338,0.6720004662784338,0.5569075011792157,0.5574495665561809,0.5032746820754468,0.5032746820754468,0.7555289925138059,0.7555849455216097,0.7506689700408025,0.7506689700408025,0.7467418306034541,0.7468032986626746,0.7408806801175152,0.7408806801175152,0.899460837143021,0.8994847309880905,0.8970334581823124,0.8970334581823124,2.834412384033203,2.834412384033203,2.834412384033203,2.834412384033203,45.29259128570557,81.7662045955658,91.90998106002807,92.07547988891602,200041.8,197650.4,2391.4,2391.4
0001_GlobalMean,990689,5980,3705,60 user sample,GlobalMean,1.1171008576399073,1.117591017818365,1.0648103393494903,1.0648103393494903,0.9338077382467558,0.9342416027464638,0.8886580907789858,0.8886580907789858,0.6282299422441969,0.6283602863305086,0.6153442516366245,0.6153442516366245,0.6285902666996861,0.6287217086024531,0.6155885122410546,0.6155885122410546,0.5707107481613941,0.5707175736175578,0.5699847805085196,0.5699847805085196,0.37140232946759894,0.37134137230961695,0.3773501606224417,0.3773501606224417,0.5911979474760076,0.5912844012535089,0.581953269771435,0.581953269771435,0.5794830367026156,0.5794832547460326,0.578872168901013,0.578872168901013,0.8276434457636686,0.8276061649422186,0.8313696505263077,0.8313696505263077,0.9920477463163211,0.9919681509447429,1.0,1.0,0.9920477463163211,0.9919681509447429,1.0,1.0,0.9920477463163211,0.9919681509447429,1.0,1.0,0.9920477463163211,0.9919681509447429,1.0,1.0,0.7232272193947092,0.7234695779643852,0.69909604519774,0.69909604519774,0.9254139422548304,0.9254373419143409,0.9230508474576272,0.9230508474576272,1.0,1.0,1.0,1.0,0.5926096816067838,0.5927791611669736,0.5753221268193089,0.5753221268193089,0.5925794810675409,0.5927291041431169,0.5773294654400731,0.5773294654400731,0.6731506451938294,0.6730732473070553,0.6805634893925333,0.6805634893925333,0.48928060224242154,0.48908125913795625,0.5090044234343939,0.5090044234343939,0.5850255494722983,0.5849079448248148,0.596270378830954,0.596270378830954,0.5793668582999315,0.5791455693424769,0.6013013073027835,0.6013013073027835,0.8322830539748933,0.8321732912969116,0.8432856259877024,0.8432856259877024,1.3176926612854003,1.3176926612854003,1.3176926612854003,1.3176926612854003,43.79057955741882,83.99521160125732,94.50620985031128,94.65105013847351,200041.8,198137.8,1904.0,1904.0
0001_MovieMean,990689,5980,3705,60 user sample,MovieMean,0.9793858206177347,0.9797830413704272,0.9369855973812676,0.9369855973812676,0.7822232758811853,0.7825725810829589,0.7458732131218927,0.7458732131218927,0.7849752300896837,0.7850562496463641,0.7769842390816966,0.7769842390816966,0.8093793768044272,0.8095049468481103,0.7969811676082863,0.7969811676082863,0.6318063592891371,0.6317249164041662,0.6398545704390466,0.6398545704390466,0.43568389958884535,0.4356957461662104,0.4344666034129383,0.4344666034129383,0.7725960587376234,0.7727735950591715,0.7537707523876008,0.7537707523876008,0.7665953482915107,0.7668683957940923,0.7394433555515809,0.7394433555515809,0.9025491001412789,0.9026249543792833,0.8950047014218354,0.8950047014218354,0.9920477463163211,0.9919681509447429,1.0,1.0,0.9920477463163211,0.9919681509447429,1.0,1.0,0.9920477463163211,0.9919681509447429,1.0,1.0,0.9920477463163211,0.9919681509447429,1.0,1.0,0.7232272193947092,0.7234695779643852,0.69909604519774,0.69909604519774,0.9254139422548304,0.9254373419143409,0.9230508474576272,0.9230508474576272,1.0,1.0,1.0,1.0,0.743308854200761,0.7434542583734564,0.7285911281254439,0.7285911281254439,0.7627667332869494,0.7629105919915803,0.7482307775509119,0.7482307775509119,0.7323146212714091,0.7322105138451315,0.7423210036724401,0.7423210036724401,0.5567162433561714,0.5566751177875393,0.5603667609816249,0.5603667609816249,0.7549555102154928,0.7549896705077022,0.7511010916471917,0.7511010916471917,0.7465911253195385,0.7467195024446747,0.733705212698655,0.733705212698655,0.8993678869146947,0.8994043453048433,0.8957340901448274,0.8957340901448274,3.603149080276489,3.603149080276489,3.603149080276489,3.603149080276489,43.5691155910492,89.34317288398742,98.65231471061706,98.79115128517151,200041.8,198137.8,1904.0,1904.0
0002_GlobalMean,989738,5980,3705,60 user sample,GlobalMean,1.1171013046235987,1.1174525511023163,1.0833452176430867,1.0833452176430867,0.9338575926345445,0.9341312756616924,0.9079898755212579,0.9079898755212579,0.6270654920191095,0.6274696438489789,0.5866699847547305,0.5866699847547305,0.6267070561216814,0.6271375313033428,0.5837099811676083,0.5837099811676083,0.5707347379487817,0.5711213274971965,0.5321147808496758,0.5321147808496758,0.37127074782657654,0.3716203115953087,0.3362896015355106,0.3362896015355106,0.5915307582191043,0.5916649297308663,0.5780063262604611,0.5780063262604611,0.5793539248656624,0.5795527196894437,0.5595989104530215,0.5595989104530215,0.8270747865150747,0.8271176701601132,0.8228056635115545,0.8228056635115545,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.7244710726587146,0.7242482881449777,0.7466666666666667,0.7466666666666667,0.9262144164353332,0.9261764257327771,0.9299999999999999,0.9299999999999999,1.0,1.0,1.0,1.0,0.5913042027178494,0.5918991672809345,0.531973861953061,0.531973861953061,0.5910917954941618,0.5916490986496747,0.535350903258457,0.535350903258457,0.6724155974486221,0.6728849272088346,0.6249877127318253,0.6249877127318253,0.48895570293225854,0.4894914349325126,0.43458384849439635,0.43458384849439635,0.5871388166164568,0.5873228723108427,0.5689547059883766,0.5689547059883766,0.5793838644437556,0.5795995811277626,0.5583524630575512,0.5583524630575512,0.8324215133582736,0.8325368395614501,0.8210226116131238,0.8210226116131238,1.4320725917816162,1.4320725917816162,1.4320725917816162,1.4320725917816162,40.27865161895752,80.81623840332031,93.79098019599914,93.97915554046631,200041.8,197947.6,2094.2,2094.2
0002_MovieMean,989738,5980,3705,60 user sample,MovieMean,0.9793999573844069,0.9796742343738444,0.9530748620477356,0.9530748620477356,0.7822556560333824,0.7825460922730079,0.7548041624011932,0.7548041624011932,0.7847517766500274,0.784877069271502,0.7721412429378531,0.7721412429378531,0.8096607814653097,0.8097026731078987,0.805310734463277,0.805310734463277,0.6317692305077361,0.6320635180089985,0.602362638807794,0.602362638807794,0.43537871648865833,0.43548697285062304,0.4245089784432013,0.4245089784432013,0.7734482373996105,0.7735067266524924,0.7673303789681669,0.7673303789681669,0.7668510501788461,0.7668449589946604,0.767460737857038,0.767460737857038,0.9023212040597025,0.9022962774953666,0.9048049512412536,0.9048049512412536,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.991617562564706,0.9916337924146322,0.9899999999999999,0.9899999999999999,0.7244710726587146,0.7242482881449777,0.7466666666666667,0.7466666666666667,0.9262144164353332,0.9261764257327771,0.9299999999999999,0.9299999999999999,1.0,1.0,1.0,1.0,0.7435784647661564,0.7437859040232488,0.7226932949689331,0.7226932949689331,0.7631762649271361,0.7631690770636351,0.7638144792779303,0.7638144792779303,0.7319809973983359,0.7322741112873694,0.7020814792159675,0.7020814792159675,0.5568425827963234,0.5571685151900544,0.5235203280915866,0.5235203280915866,0.7559265284242496,0.7558024415389216,0.766555385401827,0.766555385401827,0.7474615499361488,0.7472880539700103,0.7640172413327273,0.7640172413327273,0.9000908385062246,0.9000394548530174,0.9052265766303964,0.9052265766303964,3.705003023147583,3.705003023147583,3.705003023147583,3.705003023147583,55.83544406890869,97.77207307815551,111.34941821098327,111.50692801475525,200041.8,197947.6,2094.2,2094.2
0003_GlobalMean,988063,5980,3706,60 user sample,GlobalMean,1.1171011416116319,1.1170855044888366,1.1182905599104067,1.1182905599104067,0.9338740185176254,0.9338052161961207,0.9394727294143153,0.9394727294143153,0.6283307657791062,0.6283547892484945,0.6259139314859654,0.6259139314859654,0.6272979487567312,0.6273280035779932,0.6242758945386064,0.6242758945386064,0.5714172466524027,0.5721111346593412,0.5026013733421977,0.5026013733421977,0.370768894682845,0.3715382013901104,0.2944983708727785,0.2944983708727785,0.5921895884648697,0.5922746465939348,0.5845135496665417,0.5845135496665417,0.578721489938618,0.5788995274967919,0.5618780988358332,0.5618780988358332,0.8267524309364853,0.8267669522052443,0.8253069517396627,0.8253069517396627,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.7256760588503237,0.7246954812376367,0.8233333333333335,0.8233333333333335,0.9251392146795835,0.92465526565826,0.9733333333333333,0.9733333333333333,1.0,1.0,1.0,1.0,0.5915503532260976,0.5915286320588281,0.5936928593689028,0.5936928593689028,0.5910799047091304,0.5910501337523877,0.5938969183669728,0.5938969183669728,0.6737030701081647,0.6742319359918866,0.6210440433670156,0.6210440433670156,0.48908786179731745,0.48973015618594673,0.42509008479279276,0.42509008479279276,0.5871047161100889,0.5871474440514012,0.5830744576844559,0.5830744576844559,0.5796430320550094,0.5796914884846641,0.5751312698626612,0.5751312698626612,0.8315484542010193,0.8315207445502575,0.8342904232756314,0.8342904232756314,1.471826982498169,1.471826982498169,1.471826982498169,1.471826982498169,38.680208110809325,77.22064876556396,89.37747254371644,89.57179732322693,200041.8,197612.6,2429.2,2429.2
0003_MovieMean,988063,5980,3706,60 user sample,MovieMean,0.979414893712452,0.9791312200508588,1.0020908001649214,1.0020908001649214,0.7823263713904443,0.7820390735276057,0.8056996071284057,0.8056996071284057,0.7849154048630762,0.7848670948282541,0.7896170522823065,0.7896170522823065,0.809443737442588,0.8093253956731206,0.82110263653484,0.82110263653484,0.6321644578795926,0.6327683036802805,0.5722735187349832,0.5722735187349832,0.43559790202472276,0.43635667429373626,0.360362255423324,0.360362255423324,0.7734079132702641,0.7733877608360793,0.7750436592911019,0.7750436592911019,0.7666854077263687,0.7667574598851468,0.7598124370277425,0.7598124370277425,0.9027163651567358,0.9027330705854574,0.9010527164019141,0.9010527164019141,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.9921462001311886,0.9921008158200249,0.9966666666666667,0.9966666666666667,0.7256760588503237,0.7246954812376367,0.8233333333333335,0.8233333333333335,0.9251392146795835,0.92465526565826,0.9733333333333333,0.9733333333333333,1.0,1.0,1.0,1.0,0.7424528044424369,0.742551455458467,0.7325619661309316,0.7325619661309316,0.762289865027031,0.7623359527706398,0.7577891803699426,0.7577891803699426,0.7322068227049969,0.7326740378375974,0.6856533960623986,0.6856533960623986,0.5566101089008653,0.5573356756619073,0.4843417830015169,0.4843417830015169,0.7556885361104775,0.7557373680529509,0.7509894334692666,0.7509894334692666,0.7470276274854444,0.7471045641505654,0.7400872927374574,0.7400872927374574,0.899311507334788,0.8993166915501624,0.8987755224410675,0.8987755224410675,3.608210039138794,3.608210039138794,3.608210039138794,3.608210039138794,41.33043365478515,84.87834191322327,94.57255058288574,94.75553851127624,200041.8,197612.6,2429.2,2429.2
0004_GlobalMean,989918,5980,3703,60 user sample,GlobalMean,1.1171022837315152,1.1166525526362643,1.1595054090610706,1.1595054090610706,0.9337437090883072,0.9333750517232995,0.9692065189968251,0.9692065189968251,0.6303071588716384,0.6302931404665462,0.6317978208232444,0.6317978208232444,0.6303201854482616,0.6303860732978415,0.6236849795441263,0.6236849795441263,0.570308964059681,0.570683785127211,0.5322371132124536,0.5322371132124536,0.3703166738612013,0.37070806946286766,0.33060338526055794,0.33060338526055794,0.59302132631774,0.5929655790615065,0.5980097619714717,0.5980097619714717,0.5807010798135959,0.5807836862229321,0.5723291564616363,0.5723291564616363,0.828159525881252,0.828156816226468,0.8284285755601166,0.8284285755601166,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.7249951731440987,0.7242754412359851,0.7966666666666666,0.7966666666666666,0.9253990804921879,0.9253528453732349,0.93,0.93,1.0,1.0,1.0,1.0,0.593319860263517,0.593349147431336,0.5907614421712439,0.5907614421712439,0.5938896926713123,0.593925105378873,0.5906979233345393,0.5906979233345393,0.673187778146813,0.6733207477275449,0.6599093919815966,0.6599093919815966,0.48968321798773873,0.48993198979865654,0.4650591054716314,0.4650591054716314,0.5883364297784676,0.5883248738615613,0.5888799202008439,0.5888799202008439,0.5822305070240773,0.5822632541618169,0.5792464087896445,0.5792464087896445,0.8330549519359955,0.8331205628897566,0.8265589617335113,0.8265589617335113,1.220200204849243,1.220200204849243,1.220200204849243,1.220200204849243,44.54499306678772,87.9388192653656,99.9566306591034,100.0929401397705,200041.8,197983.6,2058.2,2058.2
0004_MovieMean,989918,5980,3703,60 user sample,MovieMean,0.9794222009504517,0.9791118949450832,1.0086996736787832,1.0086996736787832,0.7823006762197316,0.782033747775065,0.8079777294398498,0.8079777294398498,0.7858963084430249,0.7859600527696738,0.779517454751236,0.779517454751236,0.810192234309762,0.810234036807843,0.8060822131307228,0.8060822131307228,0.6312194423212518,0.631440250487542,0.6087894189166233,0.6087894189166233,0.4340824400683104,0.4344542890105273,0.39636266354872307,0.39636266354872307,0.7734553830102578,0.773397584959119,0.7784902486233631,0.7784902486233631,0.7668937920896041,0.7669153161396265,0.7646385662315601,0.7646385662315601,0.902721679658625,0.9027017103478187,0.9047097396876975,0.9047097396876975,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.9908529598016805,0.9910289075059303,0.9733333333333333,0.9733333333333333,0.7249951731440987,0.7242754412359851,0.7966666666666666,0.7966666666666666,0.9253990804921879,0.9253528453732349,0.93,0.93,1.0,1.0,1.0,1.0,0.7435735151877843,0.7437465691803942,0.7266798233523656,0.7266798233523656,0.7632318091666154,0.7633513798456985,0.7517145978378637,0.7517145978378637,0.7313416778138512,0.7314255499715528,0.7230093287044712,0.7230093287044712,0.5569916766646792,0.5572648844737447,0.5299782965176553,0.5299782965176553,0.7562060436618641,0.7563746930298143,0.7398726028413818,0.7398726028413818,0.7484366879574305,0.7485922300647048,0.7335417001484406,0.7335417001484406,0.8998476101481133,0.8999055124668631,0.8941140452518276,0.8941140452518276,2.870442342758179,2.870442342758179,2.870442342758179,2.870442342758179,43.00412707328796,83.01997294425965,93.00449657440186,93.13211054801941,200041.8,197983.6,2058.2,2058.2
